2019/12/24 星期二 上午 9:58:04	正在从[1]号服务器获取时间...
2019/12/24 星期二 下午 12:30:03	开始预订G157车次的车票...

2019/12/24 星期二 下午 12:30:03	[普通]线程启动完成,开始解析算法...

2019/12/24 星期二 下午 12:30:03	[任务1]算法解析完成,开始申请订单...

2019/12/24 星期二 下午 12:30:03	[任务2]申请订单成功,开始获取令牌...

2019/12/24 星期二 下午 12:30:04	[任务2]当前需要滑块验证码，正在执行...

2019/12/24 星期二 下午 12:59:44	[任务2]滑块验证码效验失败，如需继续，请重新开始抢票！

2019/12/24 星期二 下午 12:59:44	[待处理]已停止任务,等待用户处理

2019/12/24 星期二 下午 12:59:45	[微信通知]发送成功！

2019/12/24 星期二 下午 12:59:59	开始查询2020-01-22车次，间隔：默认

2019/12/24 星期二 下午 1:00:24	[候补]系统繁忙，请检查登录状态！也可以使用12306APP查询！系统忙

2019/12/24 星期二 下午 1:00:31	[候补]系统繁忙，请检查登录状态！也可以使用12306APP查询！系统忙

